Time,Solar Radiation,Solar Irradiation
21/6/2019 17:00:00,nan,157.63888888889014
21/6/2019 18:00:00,nan,157.63888888889014
21/6/2019 19:00:00,nan,157.63888888889014
21/6/2019 20:00:00,nan,157.63888888889014
21/6/2019 21:00:00,nan,157.63888888889014
21/6/2019 22:00:00,nan,157.63888888889014
21/6/2019 23:00:00,nan,160.64814814814943
22/6/2019 0:00:00,nan,160.64814814814943
22/6/2019 1:00:00,nan,160.64814814814943
22/6/2019 2:00:00,nan,160.64814814814943
22/6/2019 3:00:00,nan,160.64814814814943
22/6/2019 4:00:00,nan,160.64814814814943
22/6/2019 5:00:00,nan,160.64814814814943
22/6/2019 6:00:00,nan,160.64814814814943
22/6/2019 7:00:00,nan,160.64814814814943
22/6/2019 8:00:00,nan,160.64814814814943
22/6/2019 9:00:00,nan,160.64814814814943
22/6/2019 10:00:00,nan,160.64814814814943
22/6/2019 11:00:00,nan,160.64814814814943
22/6/2019 12:00:00,nan,160.64814814814943
22/6/2019 13:00:00,nan,160.64814814814943
22/6/2019 14:00:00,nan,160.64814814814943
22/6/2019 15:00:00,nan,160.64814814814943
22/6/2019 16:00:00,nan,160.64814814814943
22/6/2019 17:00:00,nan,160.64814814814943
22/6/2019 18:00:00,nan,160.64814814814943
22/6/2019 19:00:00,nan,160.64814814814943
22/6/2019 20:00:00,nan,160.64814814814943
22/6/2019 21:00:00,nan,160.64814814814943
22/6/2019 22:00:00,nan,160.64814814814943
22/6/2019 23:00:00,nan,138.42592592592703
23/6/2019 0:00:00,nan,138.42592592592703
23/6/2019 1:00:00,nan,138.42592592592703
23/6/2019 2:00:00,nan,138.42592592592703
23/6/2019 3:00:00,nan,138.42592592592703
23/6/2019 4:00:00,nan,138.42592592592703
23/6/2019 5:00:00,nan,138.42592592592703
23/6/2019 6:00:00,nan,138.42592592592703
23/6/2019 7:00:00,nan,138.42592592592703
23/6/2019 8:00:00,nan,138.42592592592703
23/6/2019 9:00:00,nan,138.42592592592703
23/6/2019 10:00:00,nan,138.42592592592703
23/6/2019 11:00:00,nan,138.42592592592703
23/6/2019 12:00:00,nan,138.42592592592703
23/6/2019 13:00:00,nan,138.42592592592703
23/6/2019 14:00:00,nan,138.42592592592703
23/6/2019 15:00:00,nan,138.42592592592703
23/6/2019 16:00:00,nan,138.42592592592703
23/6/2019 17:00:00,nan,138.42592592592703
23/6/2019 18:00:00,nan,138.42592592592703
23/6/2019 19:00:00,nan,138.42592592592703
23/6/2019 20:00:00,nan,138.42592592592703
23/6/2019 21:00:00,nan,138.42592592592703
